timestamp,openInterest,open,high,low,close,volume,turnover,symbol,fundingRate,fundingRateTimestamp
2021-01-01 03:05:00+00:00,5930.866,29266.5,29291.5,29249.0,29287.0,18.074,529333.238,BTCUSDT,0.00034729,1609459200000
2021-01-01 03:10:00+00:00,5916.434,29287.0,29293.5,29280.0,29288.5,54.073,1583717.0605,BTCUSDT,0.00034729,1609459200000
2021-01-01 03:15:00+00:00,5887.738,29288.5,29312.5,29257.5,29265.5,13.883,406292.9365,BTCUSDT,0.00034729,1609459200000
2021-01-01 03:20:00+00:00,5884.106,29265.5,29265.5,29221.5,29252.0,31.48,920852.96,BTCUSDT,0.00034729,1609459200000
2021-01-01 03:25:00+00:00,5895.084,29252.0,29276.5,29171.5,29221.5,68.943,2014617.8745,BTCUSDT,0.00034729,1609459200000
2021-01-01 03:30:00+00:00,5902.438,29221.5,29266.5,29216.5,29246.0,25.677,750949.542,BTCUSDT,0.00034729,1609459200000
2021-01-01 03:35:00+00:00,5885.962,29246.0,29285.5,29245.0,29259.5,11.624,340112.428,BTCUSDT,0.00034729,1609459200000
2021-01-01 03:40:00+00:00,5881.894,29259.5,29358.5,29259.5,29289.0,79.535,2329500.615,BTCUSDT,0.00034729,1609459200000
2021-01-01 03:45:00+00:00,5878.318,29289.0,29295.5,29273.0,29289.0,29.848,874218.072,BTCUSDT,0.00034729,1609459200000
2021-01-01 03:50:00+00:00,5867.022,29289.0,29317.5,29259.5,29313.0,38.626,1132243.938,BTCUSDT,0.00034729,1609459200000
2021-01-01 03:55:00+00:00,5886.814,29313.0,29323.5,29303.0,29303.0,14.695,430607.585,BTCUSDT,0.00034729,1609459200000
2021-01-01 04:00:00+00:00,5886.42,29303.0,29342.0,29301.5,29313.0,30.986,908292.618,BTCUSDT,0.00034729,1609459200000
2021-01-01 04:05:00+00:00,5898.306,29313.0,29332.5,29303.0,29319.0,8.937,262023.903,BTCUSDT,0.00034729,1609459200000
2021-01-01 04:10:00+00:00,5896.588,29319.0,29340.5,29291.5,29291.5,20.465,599450.5475,BTCUSDT,0.00034729,1609459200000
2021-01-01 04:15:00+00:00,5893.094,29291.5,29397.5,29291.5,29382.5,43.078,1265739.335,BTCUSDT,0.00034729,1609459200000
2021-01-01 04:20:00+00:00,5878.282,29382.5,29382.5,29349.5,29367.5,34.518,1013707.365,BTCUSDT,0.00034729,1609459200000
2021-01-01 04:25:00+00:00,5894.68,29367.5,29382.5,29354.0,29354.5,9.282,272468.469,BTCUSDT,0.00034729,1609459200000
2021-01-01 04:30:00+00:00,5891.298,29354.5,29375.0,29241.5,29257.0,67.714,1981108.498,BTCUSDT,0.00034729,1609459200000
2021-01-01 04:35:00+00:00,5892.002,29257.0,29260.0,29205.5,29211.5,67.144,1961376.956,BTCUSDT,0.00034729,1609459200000
2021-01-01 04:40:00+00:00,5872.874,29211.5,29212.0,29078.0,29188.0,367.811,10735667.468,BTCUSDT,0.00034729,1609459200000
2021-01-01 04:45:00+00:00,5848.046,29188.0,29224.5,29188.0,29215.0,38.044,1111455.46,BTCUSDT,0.00034729,1609459200000
2021-01-01 04:50:00+00:00,5855.956,29215.0,29227.0,29214.5,29223.5,20.034,585463.599,BTCUSDT,0.00034729,1609459200000
2021-01-01 04:55:00+00:00,5854.2,29223.5,29230.0,29212.0,29229.5,3.536,103355.512,BTCUSDT,0.00034729,1609459200000
2021-01-01 05:00:00+00:00,5854.114,29229.5,29232.0,29161.0,29182.0,33.117,966420.294,BTCUSDT,0.00034729,1609459200000
2021-01-01 05:05:00+00:00,5850.134,29182.0,29186.5,29120.5,29124.0,20.576,599255.424,BTCUSDT,0.00034729,1609459200000
2021-01-01 05:10:00+00:00,5853.424,29124.0,29149.5,29121.5,29144.5,24.031,700371.4795,BTCUSDT,0.00034729,1609459200000
2021-01-01 05:15:00+00:00,5868.616,29144.5,29182.0,29144.0,29167.0,43.52,1269347.84,BTCUSDT,0.00034729,1609459200000
2021-01-01 05:20:00+00:00,5821.09,29167.0,29183.5,29167.0,29183.5,0.485,14153.9975,BTCUSDT,0.00034729,1609459200000
2021-01-01 05:25:00+00:00,5820.662,29183.5,29211.0,29182.5,29188.5,13.273,387418.9605,BTCUSDT,0.00034729,1609459200000
2021-01-01 05:30:00+00:00,5815.648,29188.5,29201.0,29169.0,29169.0,58.474,1705628.106,BTCUSDT,0.00034729,1609459200000
2021-01-01 05:35:00+00:00,5801.272,29169.0,29223.0,29151.0,29223.0,53.857,1573863.111,BTCUSDT,0.00034729,1609459200000
2021-01-01 05:40:00+00:00,5801.334,29223.0,29223.0,29190.5,29221.5,21.535,629285.0025,BTCUSDT,0.00034729,1609459200000
2021-01-01 05:45:00+00:00,5796.48,29221.5,29221.5,29212.0,29219.5,13.676,399605.882,BTCUSDT,0.00034729,1609459200000
2021-01-01 05:50:00+00:00,5810.348,29219.5,29226.0,29185.5,29185.5,14.004,408713.742,BTCUSDT,0.00034729,1609459200000
2021-01-01 05:55:00+00:00,5817.546,29185.5,29204.5,29182.0,29204.5,17.074,498637.633,BTCUSDT,0.00034729,1609459200000
2021-01-01 06:00:00+00:00,5803.394,29204.5,29259.0,29202.0,29259.0,19.141,560046.519,BTCUSDT,0.00034729,1609459200000
2021-01-01 06:05:00+00:00,5804.754,29259.0,29276.5,29252.0,29252.0,21.958,642315.416,BTCUSDT,0.00034729,1609459200000
2021-01-01 06:10:00+00:00,5814.026,29252.0,29258.5,29230.0,29230.0,10.031,293206.13,BTCUSDT,0.00034729,1609459200000
2021-01-01 06:15:00+00:00,5815.736,29230.0,29240.0,29192.5,29192.5,13.808,403090.04,BTCUSDT,0.00034729,1609459200000
2021-01-01 06:20:00+00:00,5818.102,29192.5,29212.0,29182.0,29182.5,21.094,615575.655,BTCUSDT,0.00034729,1609459200000
2021-01-01 06:25:00+00:00,5833.614,29182.5,29182.5,29132.0,29133.5,34.232,997297.972,BTCUSDT,0.00034729,1609459200000
2021-01-01 06:30:00+00:00,5830.556,29133.5,29165.5,29124.5,29162.0,42.876,1250349.912,BTCUSDT,0.00034729,1609459200000
2021-01-01 06:35:00+00:00,5825.586,29162.0,29182.5,29162.0,29182.5,13.19,384917.175,BTCUSDT,0.00034729,1609459200000
2021-01-01 06:40:00+00:00,5799.792,29182.5,29211.5,29168.5,29209.5,11.488,335558.736,BTCUSDT,0.00034729,1609459200000
2021-01-01 06:45:00+00:00,5800.128,29209.5,29209.5,29189.5,29189.5,15.152,442279.304,BTCUSDT,0.00034729,1609459200000
2021-01-01 06:50:00+00:00,5801.662,29189.5,29189.5,29125.0,29134.5,23.437,682825.2765,BTCUSDT,0.00034729,1609459200000
2021-01-01 06:55:00+00:00,5796.566,29134.5,29175.5,29123.0,29175.5,10.885,317575.3175,BTCUSDT,0.00034729,1609459200000
2021-01-01 07:00:00+00:00,5805.044,29175.5,29200.0,29172.5,29186.0,26.821,782797.706,BTCUSDT,0.00034729,1609459200000
2021-01-01 07:05:00+00:00,5791.62,29186.0,29186.0,29002.5,29039.0,151.937,4412098.543,BTCUSDT,0.00034729,1609459200000
2021-01-01 07:10:00+00:00,5768.342,29039.0,29039.0,28847.0,28961.5,346.178,10025834.147,BTCUSDT,0.00034729,1609459200000
2021-01-01 07:15:00+00:00,5787.056,28961.5,29048.0,28940.5,29024.5,35.733,1037132.4585,BTCUSDT,0.00034729,1609459200000
2021-01-01 07:20:00+00:00,5788.142,29024.5,29036.0,29009.0,29036.0,10.107,293466.852,BTCUSDT,0.00034729,1609459200000
2021-01-01 07:25:00+00:00,5793.644,29036.0,29049.5,29016.0,29027.5,13.825,401305.1875,BTCUSDT,0.00034729,1609459200000
2021-01-01 07:30:00+00:00,5796.766,29027.5,29054.0,29026.5,29053.0,17.366,504534.398,BTCUSDT,0.00034729,1609459200000
2021-01-01 07:35:00+00:00,5798.12,29053.0,29081.5,29053.0,29081.5,18.213,529661.3595,BTCUSDT,0.00034729,1609459200000
2021-01-01 07:40:00+00:00,5791.412,29081.5,29098.5,29077.0,29095.0,11.644,338782.18,BTCUSDT,0.00034729,1609459200000
2021-01-01 07:45:00+00:00,5797.316,29095.0,29099.0,29070.5,29073.0,6.562,190777.026,BTCUSDT,0.00034729,1609459200000
2021-01-01 07:50:00+00:00,5793.28,29073.0,29100.0,29073.0,29096.5,11.629,338363.1985,BTCUSDT,0.00034729,1609459200000
2021-01-01 07:55:00+00:00,5792.51,29096.5,29098.0,29096.0,29097.5,2.834,82462.315,BTCUSDT,0.00034729,1609459200000
2021-01-01 08:00:00+00:00,5792.922,29097.5,29186.0,29097.5,29124.5,58.164,1693997.418,BTCUSDT,0.0001,1609488000000
2021-01-01 08:05:00+00:00,5778.704,29124.5,29124.5,29053.0,29060.0,36.776,1068710.56,BTCUSDT,0.0001,1609488000000
2021-01-01 08:10:00+00:00,5772.268,29060.0,29080.0,29013.5,29028.5,25.158,730299.003,BTCUSDT,0.0001,1609488000000
2021-01-01 08:15:00+00:00,5768.016,29028.5,29028.5,28941.0,28960.0,52.629,1524135.84,BTCUSDT,0.0001,1609488000000
2021-01-01 08:20:00+00:00,5792.792,28960.0,29015.0,28903.0,29015.0,30.522,885595.83,BTCUSDT,0.0001,1609488000000
2021-01-01 08:25:00+00:00,5761.188,29015.0,29053.5,29008.0,29053.0,25.771,748724.863,BTCUSDT,0.0001,1609488000000
2021-01-01 08:30:00+00:00,5746.61,29053.0,29127.0,29053.0,29121.5,40.166,1169694.169,BTCUSDT,0.0001,1609488000000
2021-01-01 08:35:00+00:00,5741.286,29121.5,29121.5,29077.5,29098.5,22.986,668858.121,BTCUSDT,0.0001,1609488000000
2021-01-01 08:40:00+00:00,5741.01,29098.5,29102.0,28991.0,28999.5,48.349,1402096.8255,BTCUSDT,0.0001,1609488000000
2021-01-01 08:45:00+00:00,5714.44,28999.5,29052.0,28971.0,29032.0,61.395,1782419.64,BTCUSDT,0.0001,1609488000000
2021-01-01 08:50:00+00:00,5717.592,29032.0,29069.0,29032.0,29066.5,61.808,1796542.232,BTCUSDT,0.0001,1609488000000
2021-01-01 08:55:00+00:00,5652.448,29066.5,29095.5,29045.0,29045.0,15.66,454844.7,BTCUSDT,0.0001,1609488000000
2021-01-01 09:00:00+00:00,5644.352,29045.0,29101.5,29021.5,29101.5,22.599,657664.7985,BTCUSDT,0.0001,1609488000000
2021-01-01 09:05:00+00:00,5649.4,29101.5,29118.5,29094.5,29095.0,21.845,635580.275,BTCUSDT,0.0001,1609488000000
2021-01-01 09:10:00+00:00,5642.154,29095.0,29158.0,29080.0,29141.5,45.733,1332728.2195,BTCUSDT,0.0001,1609488000000
2021-01-01 09:15:00+00:00,5672.914,29141.5,29156.0,29105.0,29128.5,26.906,783731.421,BTCUSDT,0.0001,1609488000000
2021-01-01 09:20:00+00:00,5665.554,29128.5,29172.0,29128.5,29170.5,21.083,615001.6515,BTCUSDT,0.0001,1609488000000
2021-01-01 09:25:00+00:00,5652.902,29170.5,29243.0,29170.5,29209.5,47.1,1375767.45,BTCUSDT,0.0001,1609488000000
2021-01-01 09:30:00+00:00,5672.312,29209.5,29265.0,29199.5,29264.5,43.462,1271893.699,BTCUSDT,0.0001,1609488000000
2021-01-01 09:35:00+00:00,5656.756,29264.5,29312.0,29264.5,29284.0,48.324,1415120.016,BTCUSDT,0.0001,1609488000000
2021-01-01 09:40:00+00:00,5675.134,29284.0,29284.0,29258.0,29258.0,67.744,1982053.952,BTCUSDT,0.0001,1609488000000
2021-01-01 09:45:00+00:00,5650.614,29258.0,29299.0,29258.0,29288.0,52.248,1530239.424,BTCUSDT,0.0001,1609488000000
2021-01-01 09:50:00+00:00,5681.394,29288.0,29288.5,29241.0,29241.0,138.791,4058387.631,BTCUSDT,0.0001,1609488000000
2021-01-01 09:55:00+00:00,5763.094,29241.0,29245.0,29239.0,29243.5,4.156,121535.986,BTCUSDT,0.0001,1609488000000
2021-01-01 10:00:00+00:00,5760.174,29243.5,29264.5,29230.0,29261.0,37.309,1091698.649,BTCUSDT,0.0001,1609488000000
2021-01-01 10:05:00+00:00,5779.538,29261.0,29266.5,29219.0,29266.5,58.338,1707349.077,BTCUSDT,0.0001,1609488000000
2021-01-01 10:10:00+00:00,5807.168,29266.5,29342.0,29266.5,29309.0,55.371,1622868.639,BTCUSDT,0.0001,1609488000000
2021-01-01 10:15:00+00:00,5787.338,29309.0,29383.5,29309.0,29328.0,53.854,1579430.112,BTCUSDT,0.0001,1609488000000
2021-01-01 10:20:00+00:00,5777.786,29328.0,29328.0,29275.0,29275.0,50.669,1483334.975,BTCUSDT,0.0001,1609488000000
2021-01-01 10:25:00+00:00,5777.508,29275.0,29319.0,29275.0,29276.5,18.715,547909.6975,BTCUSDT,0.0001,1609488000000
2021-01-01 10:30:00+00:00,5758.694,29276.5,29277.0,29255.0,29259.5,29.196,854260.362,BTCUSDT,0.0001,1609488000000
2021-01-01 10:35:00+00:00,5754.77,29259.5,29317.5,29259.5,29317.0,28.097,823719.749,BTCUSDT,0.0001,1609488000000
2021-01-01 10:40:00+00:00,5715.198,29317.0,29350.0,29315.0,29315.0,122.796,3599764.74,BTCUSDT,0.0001,1609488000000
2021-01-01 10:45:00+00:00,5830.182,29315.0,29344.5,29272.0,29306.5,52.59,1541228.835,BTCUSDT,0.0001,1609488000000
2021-01-01 10:50:00+00:00,5839.41,29306.5,29343.5,29305.5,29305.5,32.154,942289.047,BTCUSDT,0.0001,1609488000000
2021-01-01 10:55:00+00:00,5856.194,29305.5,29308.5,29270.0,29270.5,16.146,472601.493,BTCUSDT,0.0001,1609488000000
2021-01-01 11:00:00+00:00,5855.916,29270.5,29335.5,29270.5,29306.5,30.145,883444.4425,BTCUSDT,0.0001,1609488000000
2021-01-01 11:05:00+00:00,5838.078,29306.5,29382.0,29304.5,29346.0,50.459,1480769.814,BTCUSDT,0.0001,1609488000000
2021-01-01 11:10:00+00:00,5833.682,29346.0,29352.5,29338.5,29349.0,28.189,827318.961,BTCUSDT,0.0001,1609488000000
2021-01-01 11:15:00+00:00,5804.704,29349.0,29354.5,29317.5,29354.5,13.921,408643.9945,BTCUSDT,0.0001,1609488000000
2021-01-01 11:20:00+00:00,5791.738,29354.5,29417.0,29354.0,29383.0,86.613,2544949.779,BTCUSDT,0.0001,1609488000000
2021-01-01 11:25:00+00:00,5772.832,29383.0,29420.0,29363.0,29409.5,41.698,1226317.331,BTCUSDT,0.0001,1609488000000
2021-01-01 11:30:00+00:00,5752.812,29409.5,29453.5,29340.5,29344.0,44.435,1303900.64,BTCUSDT,0.0001,1609488000000
2021-01-01 11:35:00+00:00,5775.732,29344.0,29344.0,29305.0,29337.5,25.159,738102.1625,BTCUSDT,0.0001,1609488000000
2021-01-01 11:40:00+00:00,5784.91,29337.5,29355.0,29319.5,29320.0,24.21,709837.2,BTCUSDT,0.0001,1609488000000
2021-01-01 11:45:00+00:00,5822.394,29320.0,29320.0,29283.5,29318.5,33.235,974400.3475,BTCUSDT,0.0001,1609488000000
2021-01-01 11:50:00+00:00,5822.236,29318.5,29334.5,29304.0,29304.0,8.382,245626.128,BTCUSDT,0.0001,1609488000000
2021-01-01 11:55:00+00:00,5815.94,29304.0,29344.0,29304.0,29343.5,16.307,478504.4545,BTCUSDT,0.0001,1609488000000
2021-01-01 12:00:00+00:00,5806.896,29343.5,29348.5,29289.0,29291.5,15.064,441247.156,BTCUSDT,0.0001,1609488000000
2021-01-01 12:05:00+00:00,5801.064,29291.5,29291.5,29214.0,29263.5,140.097,4099728.5595,BTCUSDT,0.0001,1609488000000
2021-01-01 12:10:00+00:00,5742.822,29263.5,29312.5,29263.5,29309.5,28.697,841094.7215,BTCUSDT,0.0001,1609488000000
2021-01-01 12:15:00+00:00,5766.526,29309.5,29359.5,29289.0,29358.5,57.674,1693222.129,BTCUSDT,0.0001,1609488000000
2021-01-01 12:20:00+00:00,5771.75,29358.5,29450.0,29358.5,29449.5,50.811,1496358.5445,BTCUSDT,0.0001,1609488000000
2021-01-01 12:25:00+00:00,5745.942,29449.5,29483.0,29428.0,29475.0,50.096,1476579.6,BTCUSDT,0.0001,1609488000000
2021-01-01 12:30:00+00:00,5745.11,29475.0,29630.0,29475.0,29564.5,355.776,10518339.552,BTCUSDT,0.0001,1609488000000
2021-01-01 12:35:00+00:00,5787.548,29564.5,29673.5,29564.5,29597.0,184.028,5446676.716,BTCUSDT,0.0001,1609488000000
2021-01-01 12:40:00+00:00,5803.958,29597.0,29616.0,29473.0,29534.0,147.11,4344746.74,BTCUSDT,0.0001,1609488000000
2021-01-01 12:45:00+00:00,5871.778,29534.0,29534.0,29467.5,29484.5,34.34,1012497.73,BTCUSDT,0.0001,1609488000000
2021-01-01 12:50:00+00:00,5872.614,29484.5,29484.5,29199.0,29208.0,252.658,7379634.864,BTCUSDT,0.0001,1609488000000
2021-01-01 12:55:00+00:00,5904.53,29208.0,29308.5,29208.0,29276.0,179.149,5244766.124,BTCUSDT,0.0001,1609488000000
2021-01-01 13:00:00+00:00,5994.546,29276.0,29357.0,29264.5,29328.0,44.744,1312252.032,BTCUSDT,0.0001,1609488000000
2021-01-01 13:05:00+00:00,6003.97,29328.0,29373.5,29328.0,29353.0,46.458,1363681.674,BTCUSDT,0.0001,1609488000000
2021-01-01 13:10:00+00:00,6016.36,29353.0,29408.0,29343.0,29408.0,29.439,865742.112,BTCUSDT,0.0001,1609488000000
2021-01-01 13:15:00+00:00,6026.914,29408.0,29443.5,29383.0,29392.0,47.237,1388389.904,BTCUSDT,0.0001,1609488000000
2021-01-01 13:20:00+00:00,5989.902,29392.0,29395.0,29349.5,29366.0,30.746,902887.036,BTCUSDT,0.0001,1609488000000
2021-01-01 13:25:00+00:00,5971.36,29366.0,29420.0,29362.0,29420.0,17.645,519115.9,BTCUSDT,0.0001,1609488000000
2021-01-01 13:30:00+00:00,5960.296,29420.0,29440.0,29420.0,29424.0,29.898,879718.752,BTCUSDT,0.0001,1609488000000
2021-01-01 13:35:00+00:00,5970.288,29424.0,29433.0,29395.0,29431.0,9.279,273090.249,BTCUSDT,0.0001,1609488000000
2021-01-01 13:40:00+00:00,5972.952,29431.0,29454.5,29413.0,29427.5,36.173,1064480.9575,BTCUSDT,0.0001,1609488000000
2021-01-01 13:45:00+00:00,5963.138,29427.5,29502.0,29427.5,29485.5,118.02,3479878.71,BTCUSDT,0.0001,1609488000000
2021-01-01 13:50:00+00:00,5923.312,29485.5,29499.0,29476.5,29478.5,20.325,599150.5125,BTCUSDT,0.0001,1609488000000
2021-01-01 13:55:00+00:00,5922.834,29478.5,29496.5,29471.0,29494.5,26.415,779097.2175,BTCUSDT,0.0001,1609488000000
2021-01-01 14:00:00+00:00,5948.6,29494.5,29499.0,29393.0,29482.5,55.743,1643442.9975,BTCUSDT,0.0001,1609488000000
2021-01-01 14:05:00+00:00,5949.816,29482.5,29567.5,29482.5,29508.0,81.313,2399384.004,BTCUSDT,0.0001,1609488000000
2021-01-01 14:10:00+00:00,5917.722,29508.0,29519.5,29466.5,29504.0,20.528,605658.112,BTCUSDT,0.0001,1609488000000
2021-01-01 14:15:00+00:00,5918.552,29504.0,29504.0,29445.5,29467.5,31.546,929581.755,BTCUSDT,0.0001,1609488000000
2021-01-01 14:20:00+00:00,5926.186,29467.5,29499.0,29463.5,29470.0,22.042,649577.74,BTCUSDT,0.0001,1609488000000
2021-01-01 14:25:00+00:00,5953.936,29470.0,29482.0,29455.0,29470.0,15.303,450979.41,BTCUSDT,0.0001,1609488000000
2021-01-01 14:30:00+00:00,5963.784,29470.0,29472.5,29375.0,29393.5,86.779,2550738.5365,BTCUSDT,0.0001,1609488000000
2021-01-01 14:35:00+00:00,6032.274,29393.5,29432.0,29393.5,29431.5,16.642,489799.023,BTCUSDT,0.0001,1609488000000
2021-01-01 14:40:00+00:00,6025.844,29431.5,29441.5,29422.5,29422.5,16.755,492973.9875,BTCUSDT,0.0001,1609488000000
2021-01-01 14:45:00+00:00,6023.522,29422.5,29428.5,29356.0,29385.0,36.268,1065735.18,BTCUSDT,0.0001,1609488000000
2021-01-01 14:50:00+00:00,6051.106,29385.0,29393.0,29311.0,29333.5,49.601,1454970.9335,BTCUSDT,0.0001,1609488000000
2021-01-01 14:55:00+00:00,6093.142,29333.5,29360.0,29333.0,29360.0,19.749,579830.64,BTCUSDT,0.0001,1609488000000
2021-01-01 15:00:00+00:00,6106.268,29360.0,29360.0,29284.0,29301.5,99.261,2908496.1915,BTCUSDT,0.0001,1609488000000
2021-01-01 15:05:00+00:00,6187.292,29301.5,29353.5,29301.5,29350.0,25.183,739121.05,BTCUSDT,0.0001,1609488000000
2021-01-01 15:10:00+00:00,6183.768,29350.0,29407.5,29350.0,29384.0,23.379,686968.536,BTCUSDT,0.0001,1609488000000
2021-01-01 15:15:00+00:00,6152.938,29384.0,29389.5,29368.5,29389.0,10.469,307673.441,BTCUSDT,0.0001,1609488000000
2021-01-01 15:20:00+00:00,6166.372,29389.0,29390.5,29327.0,29336.5,8.995,263881.8175,BTCUSDT,0.0001,1609488000000
2021-01-01 15:25:00+00:00,6164.4,29336.5,29342.5,29265.0,29329.5,38.43,1127132.685,BTCUSDT,0.0001,1609488000000
2021-01-01 15:30:00+00:00,6161.23,29329.5,29329.5,29229.5,29286.0,48.339,1415655.954,BTCUSDT,0.0001,1609488000000
2021-01-01 15:35:00+00:00,6183.538,29286.0,29286.0,29092.5,29098.5,296.165,8617957.2525,BTCUSDT,0.0001,1609488000000
2021-01-01 15:40:00+00:00,6191.412,29098.5,29191.0,29070.0,29163.5,89.643,2614303.6305,BTCUSDT,0.0001,1609488000000
2021-01-01 15:45:00+00:00,6215.476,29163.5,29244.5,29163.0,29238.5,62.361,1823342.0985,BTCUSDT,0.0001,1609488000000
2021-01-01 15:50:00+00:00,6222.316,29238.5,29262.5,29229.0,29251.0,84.074,2459248.574,BTCUSDT,0.0001,1609488000000
2021-01-01 15:55:00+00:00,6212.658,29251.0,29251.5,29207.5,29226.0,34.296,1002334.896,BTCUSDT,0.0001,1609488000000
2021-01-01 16:00:00+00:00,6257.436,29226.0,29277.0,29171.5,29178.0,73.94,2157421.32,BTCUSDT,0.0001,1609516800000
2021-01-01 16:05:00+00:00,6250.116,29178.0,29253.0,29178.0,29253.0,77.6,2270032.8,BTCUSDT,0.0001,1609516800000
2021-01-01 16:10:00+00:00,6285.106,29253.0,29271.5,29246.5,29256.5,41.923,1226520.2495,BTCUSDT,0.0001,1609516800000
